324,2011-04-12T00:00:00.000000000,0.6149
325,2011-04-13T00:00:00.000000000,0.6139
326,2011-04-14T00:00:00.000000000,0.6112
327,2011-04-15T00:00:00.000000000,0.6132
328,2011-04-18T00:00:00.000000000,0.6173
329,2011-04-19T00:00:00.000000000,0.6129
330,2011-04-20T00:00:00.000000000,0.6095
331,2011-04-21T00:00:00.000000000,0.6035
332,2011-04-26T00:00:00.000000000,0.608
333,2011-04-27T00:00:00.000000000,0.6053
334,2011-04-28T00:00:00.000000000,0.6007
335,2011-05-03T00:00:00.000000000,0.6064
336,2011-05-04T00:00:00.000000000,0.6045
337,2011-05-05T00:00:00.000000000,0.6092
338,2011-05-06T00:00:00.000000000,0.6089
339,2011-05-09T00:00:00.000000000,0.6135
340,2011-05-10T00:00:00.000000000,0.6117
341,2011-05-11T00:00:00.000000000,0.6076
342,2011-05-12T00:00:00.000000000,0.6147
343,2011-05-13T00:00:00.000000000,0.6169
344,2011-05-16T00:00:00.000000000,0.616
345,2011-05-17T00:00:00.000000000,0.6168
346,2011-05-18T00:00:00.000000000,0.6193
347,2011-05-19T00:00:00.000000000,0.6186
348,2011-05-20T00:00:00.000000000,0.6175
349,2011-05-23T00:00:00.000000000,0.6204
350,2011-05-24T00:00:00.000000000,0.618
351,2011-05-25T00:00:00.000000000,0.6147
352,2011-05-26T00:00:00.000000000,0.6118
353,2011-05-27T00:00:00.000000000,0.6075
354,2011-05-31T00:00:00.000000000,0.6075
355,2011-06-01T00:00:00.000000000,0.6097
356,2011-06-02T00:00:00.000000000,0.6122
357,2011-06-03T00:00:00.000000000,0.6112
358,2011-06-06T00:00:00.000000000,0.6116
359,2011-06-07T00:00:00.000000000,0.6078
360,2011-06-08T00:00:00.000000000,0.6108
361,2011-06-09T00:00:00.000000000,0.611
362,2011-06-10T00:00:00.000000000,0.6162
363,2011-06-13T00:00:00.000000000,0.6132
364,2011-06-14T00:00:00.000000000,0.6102
365,2011-06-15T00:00:00.000000000,0.6152
366,2011-06-16T00:00:00.000000000,0.6203
367,2011-06-17T00:00:00.000000000,0.6187
368,2011-06-20T00:00:00.000000000,0.6169
369,2011-06-21T00:00:00.000000000,0.6167
370,2011-06-22T00:00:00.000000000,0.6198
371,2011-06-23T00:00:00.000000000,0.6259
372,2011-06-24T00:00:00.000000000,0.6263
373,2011-06-27T00:00:00.000000000,0.6249
374,2011-06-28T00:00:00.000000000,0.6248
375,2011-06-29T00:00:00.000000000,0.6241
376,2011-06-30T00:00:00.000000000,0.6228
377,2011-07-01T00:00:00.000000000,0.6232
378,2011-07-04T00:00:00.000000000,0.6225
379,2011-07-05T00:00:00.000000000,0.6212
380,2011-07-06T00:00:00.000000000,0.6259
381,2011-07-07T00:00:00.000000000,0.6257
382,2011-07-08T00:00:00.000000000,0.623
383,2011-07-11T00:00:00.000000000,0.6294
384,2011-07-12T00:00:00.000000000,0.6284
385,2011-07-13T00:00:00.000000000,0.6217
386,2011-07-14T00:00:00.000000000,0.6203
387,2011-07-15T00:00:00.000000000,0.6205
388,2011-07-18T00:00:00.000000000,0.6243
389,2011-07-19T00:00:00.000000000,0.6185
390,2011-07-20T00:00:00.000000000,0.6195
391,2011-07-21T00:00:00.000000000,0.6135
392,2011-07-22T00:00:00.000000000,0.6131
393,2011-07-25T00:00:00.000000000,0.6141
394,2011-07-26T00:00:00.000000000,0.6102
395,2011-07-27T00:00:00.000000000,0.612
396,2011-07-28T00:00:00.000000000,0.6123
397,2011-07-29T00:00:00.000000000,0.6092
398,2011-08-01T00:00:00.000000000,0.615
399,2011-08-02T00:00:00.000000000,0.6136
400,2011-08-03T00:00:00.000000000,0.6094
401,2011-08-04T00:00:00.000000000,0.6126
402,2011-08-05T00:00:00.000000000,0.6103
403,2011-08-08T00:00:00.000000000,0.6131
404,2011-08-09T00:00:00.000000000,0.6166
405,2011-08-10T00:00:00.000000000,0.6195
406,2011-08-11T00:00:00.000000000,0.6165
407,2011-08-12T00:00:00.000000000,0.6145
408,2011-08-15T00:00:00.000000000,0.6096
409,2011-08-16T00:00:00.000000000,0.6089
410,2011-08-17T00:00:00.000000000,0.6036
411,2011-08-18T00:00:00.000000000,0.6074
412,2011-08-19T00:00:00.000000000,0.6035
413,2011-08-22T00:00:00.000000000,0.6082
414,2011-08-23T00:00:00.000000000,0.6063
415,2011-08-24T00:00:00.000000000,0.6097
416,2011-08-25T00:00:00.000000000,0.6149
417,2011-08-26T00:00:00.000000000,0.6163
418,2011-08-30T00:00:00.000000000,0.6144
419,2011-08-31T00:00:00.000000000,0.6142
420,2011-09-01T00:00:00.000000000,0.6188
421,2011-09-02T00:00:00.000000000,0.6171
422,2011-09-05T00:00:00.000000000,0.621
423,2011-09-06T00:00:00.000000000,0.6248
424,2011-09-07T00:00:00.000000000,0.6272
425,2011-09-08T00:00:00.000000000,0.6223
426,2011-09-09T00:00:00.000000000,0.6291
427,2011-09-12T00:00:00.000000000,0.6328
428,2011-09-13T00:00:00.000000000,0.6332
429,2011-09-14T00:00:00.000000000,0.6354
430,2011-09-15T00:00:00.000000000,0.6327
431,2011-09-16T00:00:00.000000000,0.6331
432,2011-09-19T00:00:00.000000000,0.6393
433,2011-09-20T00:00:00.000000000,0.6359
434,2011-09-21T00:00:00.000000000,0.6408
435,2011-09-22T00:00:00.000000000,0.6519
436,2011-09-23T00:00:00.000000000,0.6478
437,2011-09-26T00:00:00.000000000,0.6433
438,2011-09-27T00:00:00.000000000,0.6369
439,2011-09-28T00:00:00.000000000,0.6388
440,2011-09-29T00:00:00.000000000,0.6378
441,2011-09-30T00:00:00.000000000,0.6419
442,2011-10-03T00:00:00.000000000,0.6461
443,2011-10-04T00:00:00.000000000,0.6491
444,2011-10-05T00:00:00.000000000,0.6483
445,2011-10-06T00:00:00.000000000,0.65
446,2011-10-07T00:00:00.000000000,0.6403
447,2011-10-10T00:00:00.000000000,0.638
448,2011-10-11T00:00:00.000000000,0.6403
449,2011-10-12T00:00:00.000000000,0.6339
450,2011-10-13T00:00:00.000000000,0.6358
451,2011-10-14T00:00:00.000000000,0.633
452,2011-10-17T00:00:00.000000000,0.6338
453,2011-10-18T00:00:00.000000000,0.6394
454,2011-10-19T00:00:00.000000000,0.6316
455,2011-10-20T00:00:00.000000000,0.6376
456,2011-10-21T00:00:00.000000000,0.627
457,2011-10-24T00:00:00.000000000,0.6268
458,2011-10-25T00:00:00.000000000,0.6262
459,2011-10-26T00:00:00.000000000,0.6285
460,2011-10-27T00:00:00.000000000,0.6227
461,2011-10-28T00:00:00.000000000,0.6193
462,2011-10-31T00:00:00.000000000,0.6195
463,2011-11-01T00:00:00.000000000,0.6272
464,2011-11-02T00:00:00.000000000,0.6261
465,2011-11-03T00:00:00.000000000,0.6266
466,2011-11-04T00:00:00.000000000,0.624
467,2011-11-07T00:00:00.000000000,0.6238
468,2011-11-08T00:00:00.000000000,0.6216
469,2011-11-09T00:00:00.000000000,0.627
470,2011-11-10T00:00:00.000000000,0.6296
471,2011-11-11T00:00:00.000000000,0.622
472,2011-11-14T00:00:00.000000000,0.6289
473,2011-11-15T00:00:00.000000000,0.6322
474,2011-11-16T00:00:00.000000000,0.6333
475,2011-11-17T00:00:00.000000000,0.6333
476,2011-11-18T00:00:00.000000000,0.6333
477,2011-11-21T00:00:00.000000000,0.64
478,2011-11-22T00:00:00.000000000,0.6391
479,2011-11-23T00:00:00.000000000,0.6445
480,2011-11-24T00:00:00.000000000,0.6449
481,2011-11-25T00:00:00.000000000,0.6458
482,2011-11-28T00:00:00.000000000,0.6433
483,2011-11-29T00:00:00.000000000,0.6406
484,2011-11-30T00:00:00.000000000,0.6358
485,2011-12-01T00:00:00.000000000,0.6376
486,2011-12-02T00:00:00.000000000,0.6399
487,2011-12-05T00:00:00.000000000,0.6366
488,2011-12-06T00:00:00.000000000,0.6409
489,2011-12-07T00:00:00.000000000,0.6381
490,2011-12-08T00:00:00.000000000,0.6398
491,2011-12-09T00:00:00.000000000,0.6401
492,2011-12-12T00:00:00.000000000,0.6402
493,2011-12-13T00:00:00.000000000,0.6437
494,2011-12-14T00:00:00.000000000,0.6489
495,2011-12-15T00:00:00.000000000,0.6461
496,2011-12-16T00:00:00.000000000,0.644
497,2011-12-19T00:00:00.000000000,0.6438
498,2011-12-20T00:00:00.000000000,0.6371
499,2011-12-21T00:00:00.000000000,0.6384
500,2011-12-22T00:00:00.000000000,0.6373
501,2011-12-23T00:00:00.000000000,0.6378
502,2011-12-28T00:00:00.000000000,0.6464
503,2011-12-29T00:00:00.000000000,0.6497
504,2011-12-30T00:00:00.000000000,0.6468
505,2012-01-03T00:00:00.000000000,0.6395
506,2012-01-04T00:00:00.000000000,0.6407
507,2012-01-05T00:00:00.000000000,0.646
508,2012-01-06T00:00:00.000000000,0.649
509,2012-01-09T00:00:00.000000000,0.6474
510,2012-01-10T00:00:00.000000000,0.6457
511,2012-01-11T00:00:00.000000000,0.6512
512,2012-01-12T00:00:00.000000000,0.6528
513,2012-01-13T00:00:00.000000000,0.6542
514,2012-01-16T00:00:00.000000000,0.6524
515,2012-01-17T00:00:00.000000000,0.6513
516,2012-01-18T00:00:00.000000000,0.6491
517,2012-01-19T00:00:00.000000000,0.6462
518,2012-01-20T00:00:00.000000000,0.6441
519,2012-01-23T00:00:00.000000000,0.6412
520,2012-01-24T00:00:00.000000000,0.6416
521,2012-01-25T00:00:00.000000000,0.6416
522,2012-01-26T00:00:00.000000000,0.6371
523,2012-01-27T00:00:00.000000000,0.6382
524,2012-01-30T00:00:00.000000000,0.6377
525,2012-01-31T00:00:00.000000000,0.6337
526,2012-02-01T00:00:00.000000000,0.6306
527,2012-02-02T00:00:00.000000000,0.6322
528,2012-02-03T00:00:00.000000000,0.633
529,2012-02-06T00:00:00.000000000,0.6331
530,2012-02-07T00:00:00.000000000,0.6301
531,2012-02-08T00:00:00.000000000,0.632
532,2012-02-09T00:00:00.000000000,0.6312
533,2012-02-10T00:00:00.000000000,0.6349
534,2012-02-13T00:00:00.000000000,0.6333
535,2012-02-14T00:00:00.000000000,0.6382
536,2012-02-15T00:00:00.000000000,0.6372
537,2012-02-16T00:00:00.000000000,0.635
538,2012-02-17T00:00:00.000000000,0.6323
539,2012-02-20T00:00:00.000000000,0.6301
540,2012-02-21T00:00:00.000000000,0.6321
541,2012-02-22T00:00:00.000000000,0.6382
542,2012-02-23T00:00:00.000000000,0.6369
543,2012-02-24T00:00:00.000000000,0.6306
544,2012-02-27T00:00:00.000000000,0.6313
545,2012-02-28T00:00:00.000000000,0.6314
546,2012-02-29T00:00:00.000000000,0.6259
547,2012-03-01T00:00:00.000000000,0.6267
548,2012-03-02T00:00:00.000000000,0.6307
549,2012-03-05T00:00:00.000000000,0.63
550,2012-03-06T00:00:00.000000000,0.6354
551,2012-03-07T00:00:00.000000000,0.6366
552,2012-03-08T00:00:00.000000000,0.6323
553,2012-03-09T00:00:00.000000000,0.6372
554,2012-03-12T00:00:00.000000000,0.6404
555,2012-03-13T00:00:00.000000000,0.6355
556,2012-03-14T00:00:00.000000000,0.6375
557,2012-03-15T00:00:00.000000000,0.6382
558,2012-03-16T00:00:00.000000000,0.6312
559,2012-03-19T00:00:00.000000000,0.6292
560,2012-03-20T00:00:00.000000000,0.6307
561,2012-03-21T00:00:00.000000000,0.631
562,2012-03-22T00:00:00.000000000,0.6326
563,2012-03-23T00:00:00.000000000,0.6304
564,2012-03-26T00:00:00.000000000,0.6275
565,2012-03-27T00:00:00.000000000,0.6262
566,2012-03-28T00:00:00.000000000,0.6309
567,2012-03-29T00:00:00.000000000,0.6286
568,2012-03-30T00:00:00.000000000,0.6257
569,2012-04-02T00:00:00.000000000,0.6244
570,2012-04-03T00:00:00.000000000,0.6261
571,2012-04-04T00:00:00.000000000,0.63
572,2012-04-05T00:00:00.000000000,0.6317
573,2012-04-10T00:00:00.000000000,0.6314
574,2012-04-11T00:00:00.000000000,0.6287
575,2012-04-12T00:00:00.000000000,0.6268
576,2012-04-13T00:00:00.000000000,0.6296
577,2012-04-16T00:00:00.000000000,0.6313
578,2012-04-17T00:00:00.000000000,0.6279
579,2012-04-18T00:00:00.000000000,0.6238
580,2012-04-19T00:00:00.000000000,0.6227
581,2012-04-20T00:00:00.000000000,0.6205
582,2012-04-23T00:00:00.000000000,0.6213
583,2012-04-24T00:00:00.000000000,0.6192
584,2012-04-25T00:00:00.000000000,0.6206
585,2012-04-26T00:00:00.000000000,0.6178
586,2012-04-27T00:00:00.000000000,0.6158
587,2012-04-30T00:00:00.000000000,0.6158
588,2012-05-01T00:00:00.000000000,0.6165
589,2012-05-02T00:00:00.000000000,0.6171
590,2012-05-03T00:00:00.000000000,0.6172
591,2012-05-04T00:00:00.000000000,0.6189
592,2012-05-08T00:00:00.000000000,0.6196
593,2012-05-09T00:00:00.000000000,0.6212
594,2012-05-10T00:00:00.000000000,0.6188
595,2012-05-11T00:00:00.000000000,0.6212
596,2012-05-14T00:00:00.000000000,0.621
597,2012-05-15T00:00:00.000000000,0.6235
598,2012-05-16T00:00:00.000000000,0.6282
599,2012-05-17T00:00:00.000000000,0.6324
600,2012-05-18T00:00:00.000000000,0.6327
601,2012-05-21T00:00:00.000000000,0.6328
602,2012-05-22T00:00:00.000000000,0.633
603,2012-05-23T00:00:00.000000000,0.6363
604,2012-05-24T00:00:00.000000000,0.6378
605,2012-05-25T00:00:00.000000000,0.6395
606,2012-05-28T00:00:00.000000000,0.6367
607,2012-05-29T00:00:00.000000000,0.6378
608,2012-05-30T00:00:00.000000000,0.6438
609,2012-05-31T00:00:00.000000000,0.6497
610,2012-06-01T00:00:00.000000000,0.6521
611,2012-06-06T00:00:00.000000000,0.6469
612,2012-06-07T00:00:00.000000000,0.642
613,2012-06-08T00:00:00.000000000,0.6487
614,2012-06-11T00:00:00.000000000,0.6448
615,2012-06-12T00:00:00.000000000,0.6433
616,2012-06-13T00:00:00.000000000,0.6417
617,2012-06-14T00:00:00.000000000,0.6433
618,2012-06-15T00:00:00.000000000,0.6393
619,2012-06-18T00:00:00.000000000,0.6382
620,2012-06-19T00:00:00.000000000,0.6365
621,2012-06-20T00:00:00.000000000,0.6352
622,2012-06-21T00:00:00.000000000,0.6386
623,2012-06-22T00:00:00.000000000,0.6428
624,2012-06-25T00:00:00.000000000,0.6426
625,2012-06-26T00:00:00.000000000,0.6411
626,2012-06-27T00:00:00.000000000,0.643
627,2012-06-28T00:00:00.000000000,0.6449
628,2012-06-29T00:00:00.000000000,0.6375
629,2012-07-02T00:00:00.000000000,0.6374
630,2012-07-03T00:00:00.000000000,0.6378
631,2012-07-04T00:00:00.000000000,0.6419
632,2012-07-05T00:00:00.000000000,0.6443
633,2012-07-06T00:00:00.000000000,0.6448
634,2012-07-09T00:00:00.000000000,0.6442
635,2012-07-10T00:00:00.000000000,0.6453
636,2012-07-11T00:00:00.000000000,0.6426
637,2012-07-12T00:00:00.000000000,0.6492
638,2012-07-13T00:00:00.000000000,0.6433
639,2012-07-16T00:00:00.000000000,0.6402
640,2012-07-17T00:00:00.000000000,0.6423
641,2012-07-18T00:00:00.000000000,0.64
642,2012-07-19T00:00:00.000000000,0.6366
643,2012-07-20T00:00:00.000000000,0.6396
644,2012-07-23T00:00:00.000000000,0.6447
645,2012-07-24T00:00:00.000000000,0.644
646,2012-07-25T00:00:00.000000000,0.6462
647,2012-07-26T00:00:00.000000000,0.637
648,2012-07-27T00:00:00.000000000,0.6364
649,2012-07-30T00:00:00.000000000,0.6371
650,2012-07-31T00:00:00.000000000,0.6382
651,2012-08-01T00:00:00.000000000,0.6415
652,2012-08-02T00:00:00.000000000,0.6444
653,2012-08-03T00:00:00.000000000,0.6409
654,2012-08-06T00:00:00.000000000,0.6404
655,2012-08-07T00:00:00.000000000,0.639
656,2012-08-08T00:00:00.000000000,0.6385
657,2012-08-09T00:00:00.000000000,0.6395
658,2012-08-10T00:00:00.000000000,0.6373
659,2012-08-13T00:00:00.000000000,0.6368
660,2012-08-14T00:00:00.000000000,0.6375
661,2012-08-15T00:00:00.000000000,0.6371
662,2012-08-16T00:00:00.000000000,0.6352
663,2012-08-17T00:00:00.000000000,0.6379
664,2012-08-20T00:00:00.000000000,0.6367
665,2012-08-21T00:00:00.000000000,0.6335
666,2012-08-22T00:00:00.000000000,0.6328
667,2012-08-23T00:00:00.000000000,0.6294
668,2012-08-24T00:00:00.000000000,0.6323
669,2012-08-28T00:00:00.000000000,0.6318
670,2012-08-29T00:00:00.000000000,0.6318
671,2012-08-30T00:00:00.000000000,0.6324
672,2012-08-31T00:00:00.000000000,0.6296
673,2012-09-03T00:00:00.000000000,0.629
674,2012-09-04T00:00:00.000000000,0.6295
675,2012-09-05T00:00:00.000000000,0.6284
676,2012-09-06T00:00:00.000000000,0.6276
677,2012-09-07T00:00:00.000000000,0.624
678,2012-09-10T00:00:00.000000000,0.6246
679,2012-09-11T00:00:00.000000000,0.6225
680,2012-09-12T00:00:00.000000000,0.6211
681,2012-09-13T00:00:00.000000000,0.6205
682,2012-09-14T00:00:00.000000000,0.6155
683,2012-09-17T00:00:00.000000000,0.6147
684,2012-09-18T00:00:00.000000000,0.6152
685,2012-09-19T00:00:00.000000000,0.6164
686,2012-09-20T00:00:00.000000000,0.6172
687,2012-09-21T00:00:00.000000000,0.6152
688,2012-09-24T00:00:00.000000000,0.6175
689,2012-09-25T00:00:00.000000000,0.6152
690,2012-09-26T00:00:00.000000000,0.6193
691,2012-09-27T00:00:00.000000000,0.6176
692,2012-09-28T00:00:00.000000000,0.6192
693,2012-10-01T00:00:00.000000000,0.6191
694,2012-10-02T00:00:00.000000000,0.6197
695,2012-10-03T00:00:00.000000000,0.6222
696,2012-10-04T00:00:00.000000000,0.6186
697,2012-10-05T00:00:00.000000000,0.6176
698,2012-10-08T00:00:00.000000000,0.624
